0,9.756000000000055e-06
0.11,9.756000000000055e-06
0.2,9.756000000000054e-06
0.3000000000000001,9.756000000000071e-06
0.4000000000000002,9.75600000000005e-06
0.5000000000000002,9.75600000000006e-06
0.6000000000000003,9.756000000000049e-06
0.7000000000000004,9.756000000000067e-06
0.8000000000000005,9.756000000000062e-06
0.9000000000000006,9.756000000000054e-06
1.000000000000001,9.756000000000055e-06
1.100000000000001,9.756000000000043e-06
1.200000000000001,9.756000000000032e-06
1.300000000000001,9.756000000000062e-06
1.400000000000001,9.75600000000006e-06
1.500000000000001,9.756000000000067e-06
1.600000000000001,9.756000000000077e-06
1.700000000000001,9.756000000000049e-06
1.800000000000001,9.756000000000071e-06
1.900000000000001,9.756000000000054e-06
2.000000000000001,9.756000000000054e-06
2.109999999999999,9.756000000000054e-06
2.209999999999997,9.756000000000067e-06
2.309999999999995,9.75600000000006e-06
2.409999999999993,9.756000000000049e-06
2.50999999999999,9.756000000000052e-06
2.609999999999988,9.75600000000004e-06
2.709999999999986,9.756000000000059e-06
2.809999999999984,9.75600000000005e-06
2.909999999999982,9.756000000000065e-06
3.00999999999998,9.756000000000069e-06
3.109999999999978,9.756000000000059e-06
3.209999999999976,9.756000000000057e-06
3.309999999999973,9.756000000000057e-06
3.409999999999971,9.756000000000064e-06
3.509999999999969,9.756000000000064e-06
3.609999999999967,9.756000000000045e-06
3.709999999999965,9.756000000000049e-06
3.809999999999963,9.75600000000003e-06
3.909999999999961,9.756000000000067e-06
4.009999999999959,9.756000000000062e-06
4.109999999999957,9.756000000000049e-06
4.209999999999955,9.756000000000049e-06
4.309999999999953,9.756000000000049e-06
4.40999999999995,9.756000000000071e-06
4.509999999999948,9.756000000000054e-06
4.609999999999946,9.756000000000045e-06
4.709999999999944,9.756000000000035e-06
4.809999999999942,9.756000000000062e-06
4.90999999999994,9.756000000000081e-06
5.009999999999938,9.75600000000003e-06
5.109999999999935,9.756000000000021e-06
5.209999999999933,9.756000000000064e-06
5.309999999999931,9.756000000000069e-06
5.409999999999929,9.756000000000057e-06
5.509999999999927,9.756000000000052e-06
5.609999999999925,9.756000000000057e-06
5.709999999999923,9.756000000000049e-06
5.809999999999921,9.756000000000057e-06
5.909999999999918,9.756000000000057e-06
6.009999999999916,9.756000000000054e-06
6.109999999999914,9.75600000000004e-06
6.209999999999912,9.756000000000055e-06
6.30999999999991,9.756000000000028e-06
6.409999999999908,9.75600000000006e-06
6.509999999999906,9.756000000000057e-06
6.609999999999904,9.756000000000049e-06
6.709999999999901,9.756000000000045e-06
6.809999999999899,9.756000000000057e-06
6.909999999999897,9.756000000000065e-06
7.009999999999895,9.756000000000071e-06
7.109999999999893,9.756000000000047e-06
7.209999999999891,9.756000000000057e-06
7.309999999999889,9.756000000000059e-06
7.409999999999886,9.756000000000071e-06
7.509999999999884,9.75600000000006e-06
7.609999999999882,9.756000000000047e-06
7.70999999999988,9.756000000000089e-06
7.809999999999878,9.756000000000071e-06
7.909999999999876,9.75600000000006e-06
8.009999999999874,9.756000000000071e-06
8.109999999999872,9.756000000000052e-06
8.209999999999869,9.756000000000042e-06
8.309999999999867,9.756000000000067e-06
8.409999999999865,9.756000000000059e-06
8.509999999999863,9.756000000000057e-06
8.609999999999861,9.756000000000045e-06
8.709999999999859,9.756000000000049e-06
8.809999999999857,9.756000000000043e-06
8.909999999999854,9.756000000000064e-06
